object-id,district,rc-area,timeperiod,total-tender-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,-revenue-ci,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage
18-319-00200,BONGAIGAON,348,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,53.59,0,0.3828852210720591,-0.0446328648102463,6226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,18273.0,37293.0,325032.0,6.68218922705425,10.3295556691819,0.0041249730318759,44.1609819691197,31.2413587008294,4.37116566692951,0.0,3.21062379385344,635,35,17507.0,11.0,197367.0,86.4476007061467,44.0,86.0,Srijangram,BONGAIGAON,18-319,17523.555,7.9,2.0,2.36,22.31,60021.0,1931.69523112368,0.000611,2,4,0.7944804994486984,5,2021-2022,4,0.831082,0.0,0.0,0.0,0.0,0.0,0.0,0.6931354689200733,4,0.0
18-306-00140,SONITPUR,668,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.16,99.67,0,0.2762869849493721,0.0462916475901107,12013.0,0.0,0.0,0.0,0.0,75.15939024390244,74.92,75.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,11720.0,21098.0,237397.0,8.40566155199088,8.38849714568819,0.295003637840853,51.219033637784,14.7652583204767,9.61550655187497,0.0,7.3110391543444,470,34,21822.0,5.0,158682.0,95.819587628866,77.0,82.0,Na-Duar,SONITPUR,18-306,17921.94,8.7,2.0,7.39,12.7,52674.0,2136.91027231127,0.000579,2,4,0.8465984191943646,5,2021-2022,4,0.805214,0.0,0.0,0.0,0.0,0.0,0.0,0.6931354689200733,4,0.0
18-321-00213,KAMRUP,177,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.17,26.88,0,0.2046516317117825,0.0123447357853756,3160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6889.0,10504.0,189061.0,17.6864505960744,0.258283240261462,0.0043389238999655,44.0494004076244,19.2961913629616,11.4497751968347,0.0,7.25556027234371,305,10,0.0,0.0,68907.0,123.464851171628,42.0,77.0,Goroimari,KAMRUP,18-321,10777.7,8.8,3.0,4.72,18.32,47884.0,1492.10167006196,0.000643,2,4,0.925873574191038,5,2021-2022,4,0.812039,0.0,0.0,0.0,0.0,0.0,0.0,0.6931354689200733,4,0.0
18-310-00159,DIBRUGARH,393,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,57.02,0,0.2038437478011539,0.0546108515987962,7103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12937.0,20278.0,244858.0,11.4728793240472,16.9195373389257,0.0302022312542583,26.8620500202551,14.310626340675,23.850949411778,0.0,6.55375533306464,327,8,21282.0,9.0,157076.0,112.241937755246,107.0,74.0,Dibrugarh East,DIBRUGARH,18-310,12783.38,11.3,2.0,4.84,9.61,85535.0,5456.20129898054,0.000665,2,4,0.809866897134921,5,2021-2022,4,0.80434,0.0,0.0,0.0,0.0,0.0,0.0,0.6931354689200733,4,0.0
18-321-00216,KAMRUP,514,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.19,87.68,0,0.4183172984575582,0.035688112609664,9190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2480.0,3834.0,96504.0,0.479428053015485,61.0457423244168,0.0,24.5577389512633,10.9244083425661,0.0102780828381105,0.0,2.9824042459003,278,28,17698.0,5.0,230960.0,76.3230970271153,201.0,88.0,Boko,KAMRUP,18-321,12355.8865,9.2,2.0,3.76,18.37,29273.0,5709.96323209171,0.000485,1,5,1.1208533587047915,5,2021-2022,2,0.956431,0.0,0.0,0.0,0.0,0.0,0.0,0.6860503526132057,4,0.0
18-301-00110,DHUBRI,221,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,35.46,0,0.315559290730115,-0.0570202891353409,3955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,4202.0,9834.0,178004.0,7.32974281120209,5.51735359286771,0.0044885422944586,54.2984104482043,21.0671135259884,8.73760215524838,0.0,3.04528892419459,430,29,51941.0,13.0,66335.0,96.8270106221548,32.0,82.0,Agamoni,DHUBRI,18-301,5347.92,6.0,3.0,0.73,11.85,57941.0,2546.61832204961,0.000691,2,5,1.1371603667404937,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6756606883242563,4,0.0
18-303-00120,BARPETA,232,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,34.86,0,0.2677104678322045,-0.0493129922331665,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,8641.0,18197.0,217247.0,20.2143582913003,0.618754751065284,0.0054646969470115,29.3367146330811,28.8668395524991,14.2655247375279,0.0,6.69234333757922,468,28,0.0,0.0,81102.0,112.856766467066,37.0,76.0,Kalgachia,BARPETA,18-303,6118.96,5.9,2.0,0.56,17.39,37835.0,636.440051673894,0.000663,2,4,0.9245671037471268,5,2021-2022,3,0.876073,0.0,0.0,0.0,0.0,0.0,0.0,0.6621340418463237,4,0.0
18-317-00189,KARIMGANJ,178,2021_04,145026209.0,145026209.0,0.0,0.0,0.0,0.0,0.0,0.0,145026209.0,0.0,145026209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,28.65,0,0.3567071013796069,0.0293378024416534,3161.0,0.0,0.0,0.0,0.0,11.064318181818182,10.86,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,18126.0,37311.0,330191.0,4.31554692335401,21.7272750469836,0.0002373657622437,48.9172857462454,24.4933576158508,0.0,0.0,0.54629730180404,550,14,26535.0,13.0,147537.0,78.7320634920635,19.0,85.0,Karimganj,KARIMGANJ,18-317,19088.92,12.7,3.0,12.7,10.86,100145.0,1479.77609331319,0.000641,3,5,1.161200858555434,1,2021-2022,1,1.0,145026209.0,0.0,0.0,0.0,145026209.0,0.0,0.6585265544135003,4,0.0
18-309-00154,TINSUKIA,851,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.14,109.58,0,0.3099764084222438,0.0180070849432461,15456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7629.0,14208.0,105351.0,7.98551290564679,19.5900591214999,0.0044765749925528,29.0354433710901,9.10927496729974,14.8237351549568,0.0,19.451497904514,271,8,0.0,0.0,197586.0,99.9693541087477,135.0,81.0,Sadiya,TINSUKIA,18-309,12329.86,4.5,2.0,0.27,38.69,21973.0,1151.84387273404,0.000633,1,4,0.8348274096907374,5,2021-2022,4,0.793984,0.0,0.0,0.0,0.0,0.0,0.0,0.6564288559613025,4,0.0
18-308-00153,DHEMAJI,324,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,47.44,0,0.3738222972612958,-0.0043750301815044,5857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,5053.0,10199.0,103708.0,2.24047105383092,4.3648615212719,0.142324620876926,70.7589217987202,18.6733030604173,0.676683191962756,0.0,3.14343475291976,415,19,15309.0,6.0,113932.0,80.1551312649165,100.0,83.0,Gogamukh,DHEMAJI,18-308,28884.14433,8.3,2.0,3.79,13.45,37048.0,3189.55196863814,0.000592,1,4,0.692487694537692,5,2021-2022,4,0.80373,0.0,0.0,0.0,0.0,0.0,0.0,0.6564288559613025,4,0.0
18-308-00152,DHEMAJI,853,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,124.85,0,0.264690931029122,0.0092249897061876,15466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7198.0,14378.0,169707.0,7.4826794368743,9.84508040229747,1.04183358551374,39.1808462011516,9.21670923244984,21.5893250404505,0.0,11.6435261012626,512,6,34432.0,15.0,158301.0,99.9376453864048,118.0,78.0,Jonai,DHEMAJI,18-308,10581.568,7.4,2.0,1.24,32.28,47346.0,2923.83802522199,0.000609,1,4,0.7587156714271436,5,2021-2022,4,0.832245,0.0,0.0,0.0,0.0,0.0,0.0,0.6564288559613025,4,0.0
18-308-00150,DHEMAJI,396,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,63.03,0,0.341157295334507,0.0287423459903973,7166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6477.0,13127.0,141670.0,1.20602034236405,5.84022874684865,0.0224822671118156,67.7735351014613,18.2453305864091,1.84426124803152,0.0,5.06814170777344,583,18,20773.0,6.0,115561.0,78.4629552113855,103.0,85.0,Dhemaji,DHEMAJI,18-308,10916.8151,8.1,2.0,4.02,17.06,41338.0,1902.57103882453,0.000578,1,4,0.7369886765786212,5,2021-2022,4,0.812871,0.0,0.0,0.0,0.0,0.0,0.0,0.6564288559613025,4,0.0
18-321-00214,KAMRUP,140,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,19.9,0,0.2773321404477964,-0.0430669788340861,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,11117.0,17279.0,123677.0,9.22518376044091,0.422765259737146,0.0,59.4931392903774,21.6526224657519,6.36140672778362,0.0,2.84488249590926,249,16,0.0,0.0,54014.0,92.0075969612155,41.0,83.0,Chamaria,KAMRUP,18-321,1176.93111,8.9,2.0,0.01,17.29,21723.0,2098.2478083845,0.000679,1,5,1.0154905988597134,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523591390534279,4,0.0
18-301-00274,DHUBRI,77,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18,12.17,0,0.2969270554755781,-0.0066279545372103,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,563.0,1084.0,23861.0,7.84580961221675,6.66346509843481,0.0580843175025621,46.9203238770813,23.5049660079306,7.7368847489094,0.0,7.27046633792463,135,1,0.0,0.0,41961.0,97.3386627906977,37.0,81.0,Gossaigaon (Pt),DHUBRI,18-301,5013.22,6.7,2.0,1.02,5.82,20470.0,2404.51719340744,0.000665,1,5,1.2635361986012803,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523591390534279,4,0.0
18-758-00256,SOUTH SALMARA MANCACHAR,435,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.15,59.99,0,0.1096370269893219,0.0545586270561856,7770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1618.0,4321.0,174811.0,28.8144632871948,0.0978584773994426,0.0,19.2870965755024,8.10126860301832,27.8523036491972,0.0,15.8470094076876,813,35,0.0,0.0,33773.0,171.148457583548,26.0,71.0,South Salmara,SOUTH SALMARA MANCACHAR,18-758,8779.96,2.9,2.0,0.61,31.49,50079.0,568.272293664226,0.000629,1,5,1.107245890252189,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523591390534279,4,0.0
18-310-00160,DIBRUGARH,658,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,83.12,0,0.1781308088702145,0.0393971221175496,11908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,7404.0,11804.0,175511.0,14.256700065565,15.7923254974242,0.311268783904638,18.0223965469392,8.54377291185981,30.7427186188249,0.0,12.3308175754823,275,30,16892.0,7.0,157933.0,107.591983900721,112.0,71.0,Chabua,DIBRUGARH,18-310,16137.29,9.6,2.0,8.16,8.83,32608.0,2663.32355180041,0.000651,1,4,0.6666108905580264,5,2021-2022,3,0.849526,0.0,0.0,0.0,0.0,0.0,0.0,0.6298234115707955,4,0.0
